pol_th2	time	subtime	time points	Timepix	Diode1	Diode2	Diode3
-0.028996625	1	0.2	5	885	2.06523329E-9	-4.1E-6	0	0	6.887238E-10	-9E-7	0	4.266537E-10	2.620701E-10	-6E-7	-3E-7	-0	-0	0	0	0	0	0	0	0	2.978386E-10	-8E-7	0	1.386329E-10	1.592057E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	4.829945E-10	-8E-7	0	2.82643E-10	2.003515E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	6.064314E-10	-8E-7	0	3.855072E-10	2.209242E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-1.075501E-11	-8E-7	0	3.576841E-11	-4.652342E-11	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	14
-0.02849671429	1	0.2	5	840	-2.80077392E-10	-4E-6	0	0	-5.190077E-11	-8E-7	0	-8.766923E-11	3.576846E-11	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-7.2473652E-11	-8E-7	0	-5.377452E-12	-6.70962E-11	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-7.247376E-11	-8E-7	0	-4.652335E-11	-2.595041E-11	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-1.5476551E-10	-8E-7	0	-6.70963E-11	-8.766921E-11	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	7.15363E-11	-8E-7	0	-1.288149E-10	2.003512E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	14
-0.02799633929	1	0.2	5	1025	-2.13164137E-9	-4E-6	0	0	-4.222139E-10	-8E-7	0	-2.3168E-10	-1.905339E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-1.9591151E-10	-8E-7	0	-2.595041E-11	-1.699611E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-4.0164066E-10	-8E-7	0	-3.139715E-10	-8.766916E-11	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-4.839326E-10	-8E-7	0	-1.493881E-10	-3.345445E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-6.279427E-10	-8E-7	0	-1.288152E-10	-4.991275E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	14
-0.02749582143	1	0.2	5	755	-3.8597702E-9	-3.8E-6	0	0	-6.896625E-10	-8E-7	0	-4.785556E-10	-2.111069E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-7.308085E-10	-8E-7	0	-3.551178E-10	-3.756907E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-7.925265E-10	-8E-7	0	-4.168364E-10	-3.756901E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-8.130998E-10	-8E-7	0	-3.345448E-10	-4.78555E-10	-4E-7	-4E-7	-0	-0	0	0	0	0	0	0	0	-8.336729E-10	-6E-7	0	-4.168365E-10	-4.168364E-10	-3E-7	-3E-7	-0	-0	0	0	0	0	0	0	14
-0.026996375	1	0.2	5	730	-2.78997938E-9	-3E-6	0	0	-6.279438E-10	-6E-7	0	-3.756908E-10	-2.52253E-10	-3E-7	-3E-7	-0	-0	0	0	0	0	0	0	0	-7.308086E-10	-6E-7	0	-3.139717E-10	-4.168369E-10	-3E-7	-3E-7	-0	-0	0	0	0	0	0	0	0	-7.719545E-10	-6E-7	0	-2.93399E-10	-4.785555E-10	-3E-7	-3E-7	-0	-0	0	0	0	0	0	0	0	-5.867984E-10	-6E-7	0	-2.111074E-10	-3.75691E-10	-3E-7	-3E-7	0	0	0	0	0	0	0	0	0	-7.247408E-11	-6E-7	0	-1.082425E-10	3.576842E-11	-3E-7	-3E-7	-0	-0	0	0	0	0	0	0	14
-0.02649569643	1	0.2	5	1145	-6.91538666E-10	-2.2E-6	0	0	-9.3047146E-11	-6E-7	0	-8.766959E-11	-5.377556E-12	-3E-7	-3E-7	0	0	0	0	0	0	0	0	0	-1.5476606E-10	-4E-7	0	-4.652346E-11	-1.082426E-10	-2E-7	-2E-7	0	0	0	0	0	0	0	0	0	-7.247416E-11	-4E-7	0	-4.65236E-11	-2.595056E-11	-2E-7	-2E-7	0	0	0	0	0	0	0	0	0	-3.13282E-11	-4E-7	0	-4.65236E-11	1.51954E-11	-2E-7	-2E-7	0	0	0	0	0	0	0	0	0	-3.399231E-10	-4E-7	0	-1.905344E-10	-1.493887E-10	-2E-7	-2E-7	0	0	0	0	0	0	0	0	14
-0.02599608929	1	0.2	5	1160	3.3710914E-10	-1.1E-6	6E-7	0	-7.24744E-11	-3E-7	0	-1.905345E-10	1.180601E-10	-2E-7	-1E-7	0	0	0	0	0	0	0	0	0	1.1268221E-10	-2E-7	0	1.797788E-10	-6.709659E-11	-1E-7	-1E-7	0	0	0	0	0	0	0	0	0	-3.13287E-11	-2E-7	2E-7	-1.699616E-10	1.386329E-10	-1E-7	-1E-7	1E-7	1E-7	0	0	0	0	0	0	0	1.3325569E-10	-2E-7	2E-7	7.691429E-11	5.63414E-11	-1E-7	-1E-7	1E-7	1E-7	0	0	0	0	0	0	0	1.9497434E-10	-2E-7	2E-7	9.748717E-11	9.748717E-11	-1E-7	-1E-7	1E-7	1E-7	0	0	0	0	0	0	14
-0.02549557143	1	0.2	5	1165	-6.5039508E-10	2E-7	1.7E-6	0	2.3612016E-10	0	2E-7	9.748716E-11	1.38633E-10	-0	-0	1E-7	1E-7	0	0	0	0	0	0	0	-1.547665E-10	0	4E-7	-1.288158E-10	-2.59507E-11	-0	-0	2E-7	2E-7	0	0	0	0	0	0	0	-2.782048E-10	0	4E-7	-1.493889E-10	-1.288159E-10	0	0	2E-7	2E-7	0	0	0	0	0	0	0	-1.3419323E-10	0	3E-7	-8.766962E-11	-4.652361E-11	0	0	1E-7	2E-7	0	0	0	0	0	0	0	-3.1935071E-10	2E-7	4E-7	-6.709681E-11	-2.522539E-10	1E-7	1E-7	2E-7	2E-7	0	0	0	0	0	0	14
-0.02499566071	1	0.2	5	1130	-2.13165237E-9	1.3E-6	2.7E-6	0	-1.959126E-10	2E-7	6E-7	-2.59507E-11	-1.699619E-10	1E-7	1E-7	3E-7	3E-7	0	0	0	0	0	0	0	-3.3992377E-10	2E-7	5E-7	-2.934E-10	-4.652377E-11	1E-7	1E-7	2E-7	3E-7	0	0	0	0	0	0	0	-5.250808E-10	2E-7	4E-7	-3.551188E-10	-1.69962E-10	1E-7	1E-7	2E-7	2E-7	0	0	0	0	0	0	0	-5.250808E-10	3E-7	6E-7	-1.90535E-10	-3.345458E-10	1E-7	2E-7	3E-7	3E-7	0	0	0	0	0	0	0	-5.456544E-10	4E-7	6E-7	-2.111082E-10	-3.345462E-10	2E-7	2E-7	3E-7	3E-7	0	0	0	0	0	0	14
-0.02449575	1	0.2	5	1220	-2.1522306E-9	2.2E-6	3.5E-6	0	-2.164861E-10	4E-7	6E-7	-1.699622E-10	-4.65239E-11	2E-7	2E-7	3E-7	3E-7	0	0	0	0	0	0	0	-5.868009E-10	4E-7	6E-7	-3.551194E-10	-2.316815E-10	2E-7	2E-7	3E-7	3E-7	0	0	0	0	0	0	0	-3.604976E-10	4E-7	8E-7	-1.699623E-10	-1.905353E-10	2E-7	2E-7	4E-7	4E-7	0	0	0	0	0	0	0	-6.073748E-10	4E-7	7E-7	-3.5512E-10	-2.522548E-10	2E-7	2E-7	4E-7	3E-7	0	0	0	0	0	0	0	-3.810712E-10	6E-7	8E-7	-1.905356E-10	-1.905356E-10	3E-7	3E-7	4E-7	4E-7	0	0	0	0	0	0	14
