pol_th2	time	subtime	time points	Timepix	Diode1	Diode2	Diode3
-1.603591571	0.5	0.5	1	0	-3.1153148E-10	8.999E-12	1.01E-11	0	0	-3.1153148E-10	8.999E-12	1.01E-11	-6.519068E-11	-6.189427E-11	-6.148218E-11	-5.818572E-11	-6.477863E-11	1.752E-12	1.806E-12	1.814E-12	1.795E-12	1.832E-12	2.3E-12	2.5E-12	2.8E-12	1.2E-12	1.3E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:46..883789
-1.603391161	0.5	0.5	1	0	-3.7272164E-10	1.2088E-11	9.2E-12	0	0	-3.7272164E-10	1.2088E-11	9.2E-12	-7.301971E-11	-7.714024E-11	-7.631616E-11	-7.693426E-11	-6.931127E-11	2.416E-12	2.415E-12	2.442E-12	2.407E-12	2.408E-12	1.7E-12	2.4E-12	1.9E-12	1.4E-12	1.8E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:47..989257
-1.603189643	0.5	0.5	1	0	-5.972919E-10	1.7569E-11	6.4E-12	0	0	-5.972919E-10	1.7569E-11	6.4E-12	-1.098987E-10	-1.216422E-10	-1.166975E-10	-1.251448E-10	-1.239087E-10	3.56E-12	3.585E-12	3.487E-12	3.51E-12	3.427E-12	1.1E-12	1.4E-12	6E-13	1E-12	2.3E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:50..579101
-1.602991696	0.5	0.5	1	0	-6.98039E-10	2.2901E-11	8.5E-12	0	0	-6.98039E-10	2.2901E-11	8.5E-12	-1.319436E-10	-1.375063E-10	-1.405968E-10	-1.405967E-10	-1.473956E-10	4.326E-12	4.558E-12	4.542E-12	4.707E-12	4.768E-12	1.1E-12	2.5E-12	1.9E-12	7E-13	2.3E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:51..490234
-1.602791732	0.5	0.5	1	0	-7.701488E-10	3.221E-11	6.8E-12	0	0	-7.701488E-10	3.221E-11	6.8E-12	-1.5028E-10	-1.49868E-10	-1.552247E-10	-1.581092E-10	-1.566669E-10	6.042E-12	6.307E-12	6.525E-12	6.666E-12	6.67E-12	2E-13	9E-13	2.6E-12	1.8E-12	1.3E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:52..383789
-1.602590982	0.5	0.5	1	0	-8.550322E-10	4.2897E-11	2.9E-12	0	0	-8.550322E-10	4.2897E-11	2.9E-12	-1.72325E-10	-1.682044E-10	-1.679985E-10	-1.754154E-10	-1.710889E-10	8.258E-12	8.466E-12	8.624E-12	8.705E-12	8.844E-12	-5E-13	-7E-13	7E-13	2.3E-12	1.1E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:53..288085
-1.602391339	0.5	0.5	1	0	-9.986335E-10	7.2171E-11	6.7E-12	0	0	-9.986335E-10	7.2171E-11	6.7E-12	-2.005509E-10	-1.95606E-10	-1.980784E-10	-2.054955E-10	-1.989027E-10	1.4202E-11	1.4424E-11	1.4504E-11	1.4486E-11	1.4555E-11	1.7E-12	1E-13	2E-12	9E-13	2E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:54..788085
-1.602191536	0.5	0.5	1	0	-1.0491098E-9	1.16009E-10	7.8E-12	0	0	-1.0491098E-9	1.16009E-10	7.8E-12	-2.085856E-10	-2.081739E-10	-2.116762E-10	-2.10852E-10	-2.098221E-10	2.1073E-11	2.2275E-11	2.3415E-11	2.4328E-11	2.4918E-11	1.4E-12	2.6E-12	1.1E-12	1.1E-12	1.6E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:55..681640
-1.601991875	0.5	0.5	1	0	-1.1030894E-9	1.97766E-10	4.4E-12	0	0	-1.1030894E-9	1.97766E-10	4.4E-12	-2.230078E-10	-2.180633E-10	-2.160028E-10	-2.197112E-10	-2.263043E-10	3.7326E-11	3.874E-11	3.9851E-11	4.0675E-11	4.1174E-11	1.3E-12	-8E-13	2.5E-12	1.2E-12	2E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:56..683593
-1.601791446	0.5	0.5	1	0	-1.1906501E-9	2.81458E-10	2.4E-12	0	0	-1.1906501E-9	2.81458E-10	2.4E-12	-2.34133E-10	-2.370176E-10	-2.407261E-10	-2.363993E-10	-2.423741E-10	5.3757E-11	5.5318E-11	5.6713E-11	5.7473E-11	5.8197E-11	1.4E-12	4E-13	7E-13	5E-13	-6E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13:38:57..686523
