TLateral	time	subtime	time points	Diode1	Diode2	Diode3	Timepix
-0.2	1	1	1	5.0897089E-9	3.66E-11	2.685E-10	0	5.0897089E-9	3.66E-11	2.685E-10	5.111745E-10	5.102028E-10	5.102204E-10	5.093824E-10	5.102123E-10	5.086873E-10	5.091412E-10	5.061994E-10	5.081537E-10	5.063349E-10	5E-12	4.1E-12	5.1E-12	5.4E-12	2.7E-12	4.2E-12	4.8E-12	2.1E-12	1.5E-12	1.7E-12	2.67E-11	2.71E-11	2.72E-11	2.74E-11	2.64E-11	2.73E-11	2.65E-11	2.51E-11	2.81E-11	2.67E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:48:48..794921
-0.1958	1	1	1	4.9393686E-9	-1E-11	2.556E-10	0	4.9393686E-9	-1E-11	2.556E-10	4.992228E-10	4.974712E-10	4.973856E-10	4.972278E-10	4.933767E-10	4.920674E-10	4.915228E-10	4.933342E-10	4.907355E-10	4.870246E-10	2.3E-12	-1.2E-12	-2E-13	-1.6E-12	-6E-13	-2.6E-12	-8E-13	-0	-1.7E-12	-3.6E-12	2.59E-11	2.59E-11	2.68E-11	2.44E-11	2.5E-11	2.58E-11	2.55E-11	2.6E-11	2.48E-11	2.55E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:48:50..590820
-0.1903	1	1	1	4.7276868E-9	-4.78E-11	2.647E-10	0	4.7276868E-9	-4.78E-11	2.647E-10	4.770332E-10	4.753076E-10	4.76704E-10	4.756752E-10	4.738226E-10	4.741593E-10	4.694369E-10	4.712278E-10	4.666822E-10	4.67638E-10	-3.4E-12	-4.5E-12	-5E-12	-5.5E-12	-2.9E-12	-4.1E-12	-5.1E-12	-7.7E-12	-3.9E-12	-5.7E-12	2.65E-11	2.61E-11	2.57E-11	2.41E-11	2.73E-11	2.59E-11	2.78E-11	2.57E-11	2.8E-11	2.76E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:48:52..385742
-0.185	1	1	1	4.4738814E-9	-1.038E-10	2.572E-10	0	4.4738814E-9	-1.038E-10	2.572E-10	4.53811E-10	4.542116E-10	4.522489E-10	4.500503E-10	4.465359E-10	4.453879E-10	4.450043E-10	4.440969E-10	4.414674E-10	4.410672E-10	-1E-11	-8.4E-12	-9.5E-12	-9.8E-12	-9.6E-12	-1.03E-11	-9.3E-12	-1.21E-11	-1.24E-11	-1.24E-11	2.52E-11	2.53E-11	2.68E-11	2.53E-11	2.79E-11	2.52E-11	2.78E-11	2.54E-11	2.51E-11	2.32E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:48:54..187500
-0.1812	1	1	1	4.1537872E-9	-1.598E-10	2.634E-10	0	4.1537872E-9	-1.598E-10	2.634E-10	4.256236E-10	4.285094E-10	4.200319E-10	4.175827E-10	4.144724E-10	4.131303E-10	4.125403E-10	4.097918E-10	4.071204E-10	4.049844E-10	-1.6E-11	-1.52E-11	-1.47E-11	-1.44E-11	-1.52E-11	-1.76E-11	-1.47E-11	-1.59E-11	-1.72E-11	-1.89E-11	2.77E-11	2.49E-11	2.6E-11	2.69E-11	2.68E-11	2.58E-11	2.63E-11	2.67E-11	2.62E-11	2.61E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:48:55..983398
-0.1755	1	1	1	3.7733763E-9	-2.151E-10	2.715E-10	0	3.7733763E-9	-2.151E-10	2.715E-10	3.848683E-10	3.861916E-10	3.854361E-10	3.809475E-10	3.761478E-10	3.748302E-10	3.747555E-10	3.716881E-10	3.722032E-10	3.66308E-10	-1.98E-11	-2.11E-11	-2.16E-11	-2.06E-11	-2.05E-11	-2.24E-11	-2.47E-11	-2.27E-11	-2.08E-11	-2.09E-11	2.88E-11	2.74E-11	2.88E-11	2.81E-11	2.6E-11	2.6E-11	2.76E-11	2.63E-11	2.57E-11	2.68E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:48:57..786132
-0.1707	1	1	1	3.4653443E-9	-2.474E-10	2.708E-10	0	3.4653443E-9	-2.474E-10	2.708E-10	3.55755E-10	3.497934E-10	3.481644E-10	3.492497E-10	3.462266E-10	3.471904E-10	3.440358E-10	3.447753E-10	3.403719E-10	3.397818E-10	-2.74E-11	-2.47E-11	-2.42E-11	-2.26E-11	-2.51E-11	-2.47E-11	-2.44E-11	-2.59E-11	-2.3E-11	-2.54E-11	2.84E-11	2.93E-11	2.77E-11	2.51E-11	2.64E-11	2.53E-11	2.75E-11	2.6E-11	2.7E-11	2.81E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:48:59..590820
-0.165	1	1	1	3.2251801E-9	-2.601E-10	2.844E-10	0	3.2251801E-9	-2.601E-10	2.844E-10	3.300898E-10	3.318397E-10	3.321996E-10	3.222768E-10	3.22473E-10	3.210563E-10	3.195104E-10	3.184857E-10	3.1465E-10	3.125988E-10	-2.47E-11	-2.63E-11	-2.51E-11	-2.67E-11	-2.5E-11	-2.7E-11	-2.42E-11	-2.66E-11	-2.66E-11	-2.79E-11	3.05E-11	2.7E-11	2.83E-11	2.64E-11	3.05E-11	2.87E-11	2.81E-11	2.71E-11	2.9E-11	2.88E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:01..384765
-0.1608	1	1	1	2.9112053E-9	-2.789E-10	2.878E-10	0	2.9112053E-9	-2.789E-10	2.878E-10	3.02537E-10	2.936549E-10	2.914806E-10	2.920241E-10	2.908215E-10	2.907287E-10	2.890392E-10	2.921029E-10	2.851409E-10	2.836755E-10	-2.74E-11	-2.7E-11	-2.74E-11	-2.73E-11	-2.79E-11	-2.73E-11	-2.85E-11	-2.96E-11	-2.77E-11	-2.88E-11	2.74E-11	2.86E-11	2.85E-11	2.82E-11	2.94E-11	2.98E-11	2.94E-11	2.85E-11	2.96E-11	2.84E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:03..187500
-0.1553	1	1	1	2.7344986E-9	-2.813E-10	3.022E-10	0	2.7344986E-9	-2.813E-10	3.022E-10	2.734217E-10	2.733451E-10	2.771766E-10	2.708694E-10	2.752525E-10	2.759153E-10	2.711886E-10	2.753357E-10	2.707525E-10	2.712412E-10	-2.87E-11	-2.78E-11	-2.94E-11	-2.8E-11	-2.72E-11	-2.67E-11	-2.87E-11	-2.86E-11	-2.82E-11	-2.8E-11	2.99E-11	2.93E-11	2.97E-11	3E-11	3.02E-11	3.09E-11	3.1E-11	2.95E-11	3.32E-11	2.85E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14:49:04..984375
